230.0587614555510j,-134.30792562222143-183.6344901075576j,-64.99624938895127+208.7025090423635j,183.83357233421106-4.194282621408305j,24.087052444064355-92.12625777806511j,52.758199766590366-52.04845772331839j,65.18367906609043-234.7261256498839j,-140.803066042311+39.561652116820426j,153.85508798660499-24.421414475623873j,-58.12222404017821+33.57600790953275j,-53.43333076461862+5.195953204635339j,-54.93829689670795-151.6051943413433j,10.276815596982651-100.85022294103207j,-179.16347719505916+37.41731046215886j,-47.90538573388246-103.86878848074878j,-84.41186553496394-95.40948039711677j,-115.16713079295987+156.1062064319309j,50.69436770888399+67.64506907743481j,-13.806663733825289-91.05927397672437j,-132.97849208512503-45.51794569895643j,-16.807102920876847-11.849910481575279j
230.0585989686950j,-137.55698831517986-181.58600532520478j,-65.63049544379234+208.1979093754824j,188.50165818935983-4.87373335164847j,20.140652231762257-99.8519779979567j,44.545220372515175-50.64939659228992j,69.83312114413286-245.97414430365365j,-131.9839857003632+18.48827266044791j,133.10686334890454-39.52820476524523j,-51.61653164412077+9.761962624214124j,-72.7284400076511+19.788038564426294j,-57.354754076964376-165.36354777033847j,9.295144971583664-99.18472427647342j,-169.4621649858721+42.90481008698387j,-59.56635714319627-95.17546212115197j,-81.76084065659222-93.21935880393929j,-109.67592602599947+140.02654108915834j,39.601136026426744+68.69401383239388j,-11.407542758098174-80.6827284054709j,-129.81632675803252-53.47356377619662j,-7.266265881942077-29.825919960042505j
230.0583441579490j,-137.4478445126042-180.01165799530682j,-67.5121617011117+207.69030094375051j,190.98518439893206-7.282971066523734j,17.61338016099392-106.68966962359234j,35.16936750630448-45.88360783519899j,71.26835178436-254.7773683957813j,-128.59628094691948+1.4372292277457537j,108.91967847541832-47.34974446727492j,-38.71389942357977-16.86104342001381j,-90.86286887310911+36.48839171729303j,-59.614462689864446-178.5766125364231j,5.352118710361578-96.73851005438894j,-157.41072463004087+45.480964754883445j,-65.92110814620233-83.30394910503333j,-79.24861760187216-88.51282682456005j,-101.13565248487538+122.07269600413045j,30.784930328851004+71.63266871501972j,-3.720344709557975-68.73412633078502j,-129.07169617776714-58.915348961229256j,-0.11459012313577688-46.98213670200791j
230.058013331210j,-138.99366444496678-181.173638551098j,-69.03382457031846+208.50309559515722j,195.35738030740478-6.823553102266169j,16.115763573552528-114.57932496504733j,26.9745359997947-40.471342516666645j,73.80188813586537-261.670896847693j,-127.48200815243904-16.389540790819915j,82.33883601347003-48.92947594964794j,-19.659018380320845-38.80259974860164j,-109.81781558162282+54.492294800922984j,-60.95391457285986-189.37677861364477j,1.2007092783821136-93.89069220507585j,-139.80429305518498+43.73027089498626j,-69.89242038616683-71.1433000224931j,-78.95122000733572-85.89879679911971j,-91.82490834221049+105.10116667403702j,21.408479511614743+70.82188392062741j,4.82776317599454-57.56698271683614j,-125.91642229829728-67.57383764660943j,3.308681650494111-61.736048533803974j
230.0576276600240j,-139.7152420681617-181.81551528248679j,-66.97424715235718+208.83970522046104j,197.57131760311495-7.61324621512804j,13.746827082305916-121.66516563695164j,16.22852085114321-33.48270977434911j,75.60629768304271-267.6087146554478j,-130.17209924642577-30.210490903067097j,55.673725126748934-45.04674121003973j,3.5997046683373215-63.535164604457506j,-124.85935341871813+70.70406359095719j,-65.49740748913167-197.6695654928808j,1.0209838738597268-92.05651828444911j,-116.86722341987408+40.05895198102781j,-67.3991506434227-57.740549883705924j,-75.37353007762361-82.03659453439585j,-79.24329937680223+87.66645574933005j,13.789534303386306+69.58825926627271j,12.533286645039507-48.388042247777875j,-124.66581372003976-76.90440036908149j,2.281673965034507-79.58088740990485j
230.0572118246770j,-138.4819144253571-180.10530055604303j,-67.22283507730018+211.15297201423544j,199.16560596329316-9.82722577795245j,10.152389537551858-130.92007207626216j,7.496643656704647-25.838278948273228j,77.268487273049-273.4018127527305j,-138.11686968893315-43.735353414118535j,29.487241528683256-38.32201577948962j,31.0624639175169-87.5729504500513j,-137.00962663534415+89.29275778285349j,-68.52091351851391-203.45420065532554j,-3.107288396229272-89.52234849787783j,-93.83086391722284+34.198061535082594j,-61.19041486517439-43.38289730071372j,-75.01979601482888-78.50270034286j,-70.30653656070275+71.31281819530687j,6.09608650573292+69.79157900275116j,22.349631314682988-40.94095986837355j,-122.89700686420758-84.48460386672879j,-2.022586023031157-95.69167483345478j
230.056792435020j,-137.84764977458843-181.29296531790283j,-68.44839259903087+210.5525566837112j,197.8333636395439-13.171171464917645j,5.300622758694516-137.2177258229796j,0.21378827315540472-15.028134574165563j,79.51970866944566-282.24471670446496j,-145.4268353938736-52.44085243134175j,6.735134912638465-25.57739884330008j,64.29997988444431-110.7450024135245j,-147.48307815266995+108.21831783997669j,-72.88670079916915-205.64512774696317j,-0.25991335446487285-87.08853001404323j,-69.66875286903789+25.621865048387193j,-48.296346075897084-27.505909701565063j,-74.03915577341002-75.25457396306794j,-59.96502437352206+55.394060159972014j,-2.2822314942120836+71.3458486753582j,32.992788373418705-36.352545076687804j,-121.77122573958573-93.77246106748348j,-8.791933055285488-109.24982098913861j
230.0563963279760j,-136.95523117554302-181.33596634451507j,-68.81096944935425+212.74909657471395j,198.86284906990085-14.472741860819706j,1.5971715583705646-143.80072692904133j,-7.458540758316443-4.449318682349109j,78.20143645353411-287.72940203831627j,-154.15211968617334-58.74583330704951j,-13.731710968182464-12.887006911226951j,99.72177246837217-135.58136346953376j,-155.0478303335969+127.47532597712136j,-76.21462571444141-204.47113947787872j,2.064643976693108-83.48435456061375j,-49.12698745065573+12.060843872833114j,-31.09540618918728-9.031979748742522j,-71.94130636099717-71.84380717383021j,-50.93666984848514+41.79180699827753j,-10.94136863611411+81.13503718361018j,44.21753695548911-29.833090036860686j,-122.0439248746444-103.87154577927829j,-18.33084436329711-123.52202769181547j
230.0560488505910j,-138.10835686953345-182.26990153858486j,-69.83564986659562+213.22326535118782j,201.08984101126896-16.33441325869049j,-6.451990924526692-148.46611339696j,-13.36388471222672+8.37712436265027j,78.61355027056453-294.1534536301417j,-164.4847601693735-60.517441251160136j,-28.755805266530082-0.13104306089193352j,133.80819450161476-155.46905308453307j,-158.28569069114167+139.85957723067116j,-77.95755691825377-197.90127759340524j,10.834737344763246-78.31423969875642j,-29.54808675739308-6.079452380445554j,-8.44255818998054+6.521688693809194j,-71.50594146080178-66.07907631729621j,-44.15887408469941+29.62353496027397j,-16.225442428020447+88.73170842382065j,56.80003795769818-24.360388264775082j,-121.93155992244746-111.1894111361824j,-29.951550819257584-133.9967182932496j
230.0557722384570j,-139.02296774277323-183.72402264270693j,-71.05796017377939+213.7942714417033j,205.1764011251487-16.500260676230198j,-12.554353556856974-154.5773065836019j,-19.530895571454465+19.808598453444326j,78.91709439777226-299.141575863229j,-174.44353370939862-60.153169478548485j,-35.68279808784371+12.914141181492646j,169.05812821062665-175.13007603633162j,-163.00957312360902+151.72487462856168j,-76.58001726309182-187.2451421177276j,18.81244743167504-72.57109011156473j,-11.645081221879757-29.593254927062475j,14.360931146473126+22.17808205043165j,-68.79903823590428-63.403795897318716j,-44.74311278598395+14.392057764845188j,-21.147427251139376+94.04444067504585j,72.3162185457037-25.655702233936843j,-121.60553050925306-119.29913622559071j,-43.455823092010846-147.99814495504302j
230.0555841930730j,-139.688497428085-184.36143993676285j,-71.24605063087947+214.11539187009387j,208.8881077610766-17.187114457517595j,-21.29803436737545-159.20554626278823j,-25.009308811907445+32.8365615354088j,79.08370939773795-303.1449938742094j,-178.18096101222915-56.87884724357292j,-41.46890739732484+23.371872574524502j,202.74360430012422-188.26180511520425j,-167.0423118733887+160.6719823951818j,-73.32781876369476-176.04342857869915j,30.039247641259216-65.17356249781864j,6.698763395948244-53.97760944866151j,39.245795908401746+37.03780230093909j,-62.48951004422038-58.9688012973195j,-44.48864977785725+3.9081435686501513j,-27.88289406337054+103.34536659040089j,86.4796590393304-27.19994457723449j,-121.35285311178737-127.3657820252538j,-57.73035633379902-160.74472345650338j
230.0554967492280j,-140.19132541818522-185.5485796140128j,-71.05065418487311+213.25754247401682j,208.29183208481908-19.472355584015034j,-28.63613849598798-162.9867515569723j,-26.56375443524708+48.04507537569865j,78.7340456758427-305.69201995748915j,-177.88908359287888-53.09993802246923j,-38.54999305739217+33.21951106875383j,233.83678390560044-199.27025049427584j,-165.6276624585771+169.7216141303749j,-70.26130732539622-162.92013054999904j,39.113665678598615-59.56673204567386j,22.70793539939888-81.21041195245988j,63.01693987152285+44.98414882204803j,-55.33899526833436-56.547930118028184j,-48.62862984147118-8.892119181727221j,-34.273867203378664+110.73373442628579j,101.25688492879122-24.920721482733274j,-119.02849427996951-136.35460577008763j,-71.68826161494147-172.0400602858944j
230.055515504780j,-139.4235976533269-185.11691550372706j,-72.41345843180638+213.84100883940917j,208.03071450417627-19.105642683928465j,-37.139534208287095-167.30450145813822j,-26.212888816595523+63.05700042481594j,80.86722492672827-307.32035855021246j,-175.59180816690366-44.39353923459194j,-34.95558439503664+40.60906164402974j,263.2241558865426-206.77689356409428j,-164.46387859612605+174.7650442318586j,-68.35816184132625-148.6746906162819j,47.22011030482021-53.395078850527995j,37.643022105623956-112.10927246457807j,85.31467945673614+51.446214280345814j,-47.426863950997195-52.75192132101263j,-51.36786951698785-22.010253943132888j,-38.153497609599654+114.57664524506686j,115.31618141483615-23.91316078185427j,-116.53915228925942-140.85531836846528j,-84.28409791960311-177.08374413318776j
230.0556392621390j,-140.47764655569398-184.04880872444716j,-71.03153650098835+214.32448596288998j,210.10445673831342-21.52825195780349j,-44.9768596536401-169.95908269241465j,-25.66892647240502+78.52089590214666j,82.86491280785775-309.11635467637547j,-166.44958512659738-37.906195325744456j,-26.290303978450744+40.847968841949395j,291.63221785656367-211.66581387205053j,-160.21314253927721+177.9872756723611j,-64.14104019811828-132.28448122003226j,52.12947162484567-49.04675388108992j,51.014563765913095-141.926916015796j,103.2552818862089+51.28512738903824j,-40.114581743319015-48.41232344825812j,-54.437256267769726-36.27459299080722j,-43.052666710744774+119.44958837863453j,131.70201459398453-25.13778011170153j,-115.0968223268145-146.86246274522276j,-94.46832125551836-177.74645635162358j
230.0558601045330j,-137.77126983372568-184.6228587550874j,-73.07030306177327+214.80249450813307j,212.0802241050429-22.3334063637892j,-51.8525398845872-174.0372108723825j,-25.246766833442393+93.31038476402797j,83.44291323657538-309.4129956018846j,-155.32686710644344-30.371446501905062j,-17.252068057377247+39.16353417012927j,314.55210878486935-210.9579011295917j,-153.39369101771192+176.27516310334116j,-58.41726358821768-113.81266185502957j,54.38757161851237-46.02020275241371j,58.2667112649476-169.29904564253806j,121.16168520858801+47.54564771857833j,-33.88565609811148-44.679770119956274j,-54.385434674814306-52.23571588330871j,-47.513659803661724+120.98506277828646j,142.0225104692657-23.433791014129493j,-111.47930509139158-149.37067804294287j,-104.99467032881756-175.4177129671317j
230.0561639021710j,-135.6057542338063-184.63079845185808j,-72.53822947583251+212.03072133075074j,213.51195170313562-22.3294785706739j,-60.9681947968259-176.29675658801494j,-24.459158285148153+107.59387833708365j,83.30237838251998-309.32671477291365j,-142.5738137584476-20.42395090066743j,-8.394950194469331+30.80412593511338j,332.74798752837404-205.61216067632176j,-148.15661904592775+173.40330635195085j,-51.138465170563094-94.78088877325584j,53.96416922790763-46.400971545145836j,62.084429019178884-194.75655385992079j,138.2554776132908+43.13652541015489j,-27.42328790765856-40.71606678643816j,-54.656614504441265-63.90703190108972j,-50.06566108361001+123.37267870061503j,149.83335042186934-28.159068620693176j,-109.24254395361736-152.0211571588481j,-117.41280813255324-168.48127088005256j
230.0565312161720j,-134.9427015133029-183.22070497901825j,-72.51464237295865+212.10986530089488j,213.0083879726103-24.712560966351248j,-67.40569853225918-180.36339626124246j,-21.693050914579906+123.26435825614521j,85.22801814541367-307.77002262800846j,-127.35047440351322-13.434109191870283j,-1.2267405166694556+21.22422806506797j,346.04850319443506-195.92517341995648j,-140.2165402068049+166.803752969382j,-39.42986098626937-74.14370765944551j,49.73249353283643-49.05313819561228j,64.0003059595366-215.33646040631305j,150.33452549470996+36.90917600983393j,-24.751144428227455-35.95761165497244j,-51.98305348542573-72.9738851976715j,-49.863196760098816+122.93362171495394j,155.02092838926427-35.41986529772642j,-107.3903529060902-159.48104469182874j,-126.33263973707633-161.82576697073003j
230.056938542280j,-135.62592095055817-184.96769270934072j,-73.35629268228263+212.58971084134055j,214.764143627284-23.609441143949j,-75.25792367664219-183.32272331349657j,-17.48583349182694+141.7040535601972j,86.97635911861208-305.0563490217431j,-107.91265796727583-7.603971641697331j,1.3945693474512262+6.623465592257178j,354.35860075736764-180.13051191428087j,-133.0610283754363+156.75540821768118j,-24.62418345781525-53.39245144553588j,44.95185749064504-52.332159652336166j,64.83247490170504-232.70444963523613j,160.5612877716223+28.654665345353123j,-20.776990901903652-33.01456899343637j,-47.62807007862996-78.24165768853209j,-48.25776187181212+120.98853638508973j,158.39680356992594-45.707830773816795j,-108.66327160342662-164.74919208895284j,-137.19674278553555-153.4651352460384j
230.0573598150750j,-134.78703819366928-182.83131254304692j,-73.67752529810497+213.8443140173548j,213.94603700853696-25.24863812744666j,-82.29997974259348-185.27082732698182j,-12.434592444019357+156.15552934372113j,86.31020271871401-301.1869735640326j,-88.0191698392824-6.839135869522229j,1.0820477300591023-10.373493968426844j,355.2112328427015-161.72557147879758j,-126.38458604916794+145.6027975817323j,-12.57773772580099-33.855207794689605j,38.60116552886189-56.76487531977108j,59.80930546759812-246.8214270944555j,167.16376469503814+26.30610027671618j,-16.575823451267297-28.096225032230656j,-44.116064575701586-77.3951166104727j,-44.269202939596056+119.22966195487356j,163.3523153889883-53.957001074538184j,-106.892658248234-166.5459522283951j,-145.39283754077672-143.6519286249282j
230.0577680761330j,-135.96492306004396-184.1813289307151j,-71.2333354357443+214.4543997030891j,214.72430462468665-25.96767691473262j,-90.44044293003714-184.11187658352654j,-5.1281127089762535+168.57833031879295j,85.55824803760967-299.1520720484009j,-68.22353584588814-8.074225444793191j,-1.45091706297381-24.49113175244454j,352.80739704891005-139.98409214147964j,-122.77665609326016+134.25913305242557j,0.8885707743701814-17.542212456348135j,33.912124099834216-62.69381165492899j,54.696180960410906-261.7364356372941j,167.55032488700994+25.372111747540735j,-13.167534705123654-29.393167243217384j,-41.847693772346716-74.54551246825216j,-40.71431749257778+119.74709075932788j,166.30509731517134-66.63475817734954j,-102.79635491735827-169.6920379660458j,-151.6841522547857-135.31280724270545j
230.0581371995810j,-137.16467098958816-184.53048075168772j,-71.98667942264659+212.90226389778067j,216.10992093915877-26.7414939075336j,-98.90030172711187-185.56552365803026j,2.891090300800939+185.16046787660832j,86.60270749533342-294.7414961249949j,-50.32537822622193-13.541429947701829j,-7.733671803740083-38.811909950780276j,346.36529262904514-114.86450900320122j,-117.72091872630568+121.81767828077668j,13.88063498591835-0.7627035716611252j,26.057368549019998-67.23085772560229j,47.61178057044302-266.87666067463965j,161.66652195287315+31.018424896471213j,-10.165374360391997-30.763838239055488j,-42.88301533168034-70.08975787900647j,-38.295527114170056+118.97405119333439j,169.76925137930635-75.67305034959074j,-97.17035716664012-171.05552851994727j,-157.8367957048406-124.4106834891752j
230.0584435643150j,-136.14599995044475-183.4895495350309j,-72.81627257327148+212.77760441624798j,217.30218339995076-29.987668553311508j,-109.43061962919036-185.85653745477362j,10.512789729928866+197.35479547512003j,87.38295193245321-291.8682901598527j,-35.73300305555584-19.713586733480597j,-15.994695675402667-50.15441429156259j,332.3240364293067-87.51770216826263j,-113.9207816554977+105.412110117198j,27.37637013224103+13.72080446371504j,17.47725979258476-69.42349122317592j,41.9451435252295-269.6921681096876j,151.51911938500285+35.82518964523976j,-8.204543013276922-32.24274440185104j,-41.651571186670054-62.38993136270896j,-35.26611545158504+119.50085332923602j,171.44682070120285-82.87285819927493j,-92.7019235961314-171.81967219625108j,-160.66757509031294-114.94468216476962j
230.0586675659070j,-137.5938320372763-181.76343669012243j,-73.379258876838+210.7884311655123j,219.87114114174653-33.13340101824j,-115.53788705186301-186.72243623552006j,19.83447840873009+208.0720168261787j,87.93254301535418-287.3277161787479j,-24.15347083243078-30.441522317949644j,-27.024096040846807-61.36886993123866j,315.8158828744601-56.957561396147725j,-113.31671074606508+86.74816456754975j,42.71484237595226+28.516563536685695j,7.245290162147362-67.78820716003437j,38.162366606120585-267.9961487112316j,134.86581080365343+45.21651499199251j,-6.313678535449563-34.06480297395679j,-41.426761075168756-54.26017572147846j,-35.85533580527547+119.2664048702905j,172.73739305236285-86.97433528052721j,-87.30105732871567-171.1119188603275j,-159.4471848329802-103.31297573667231j
230.0587948712580j,-136.79429484011226-181.5988529352759j,-72.97162884369756+211.85345308550905j,222.07944089978332-35.073159783955255j,-123.29288354188878-186.21525513921586j,29.97307874026486+217.6548871431607j,88.91171508858534-279.60789964803496j,-16.467750300176917-44.18663561644017j,-37.071260222812946-68.14633561165587j,300.03755582570125-26.079154947010426j,-109.60341803137209+67.82034886435243j,59.08614897116102+42.14819782152191j,-3.4282248854239157-62.90551430055936j,33.94834902103395-261.8563736859795j,114.30665697825191+58.20711609818379j,-3.3153107394217587-34.90024984086686j,-43.20353406950864-46.35714703153505j,-34.453302481842755+121.18773408638958j,169.3421666829202-89.14294547455226j,-82.46165175075849-168.46999470378313j,-157.00546386240623-91.96190293154515j
230.0588173358020j,-136.42680696217334-179.4844200050486j,-70.6049762032535+213.44235079975715j,222.55202221912037-37.8377728350209j,-130.96141651796216-185.71314508830275j,36.335084975864426+227.09442432587286j,93.3779598788474-274.36696250504247j,-11.35632500004791-59.773922191914174j,-47.03504564423718-68.20323720565165j,280.9831496896695+7.750201774064628j,-107.48582192108557+46.06278005966497j,73.97791465650255+53.39175888472225j,-15.37534649272805-50.64030234969448j,33.212114067618415-250.98336249271904j,92.93426010566108+71.90279058345456j,-2.537059881765541-36.331964485049916j,-41.54640857998601-41.866770499441046j,-34.26476246410259+121.59144674135291j,161.71866206935795-88.40425576731718j,-75.14154398076465-163.85749953516495j,-149.66301388845426-79.9373153192953j
230.0587335244390j,-136.4694384253501-179.15335209386055j,-71.3523509380012+213.8837253583641j,222.37992889727437-40.425477199246316j,-137.9444016411934-184.35905190779073j,46.63535504215583+236.67348221723213j,93.71960879485468-269.5081525354567j,-9.914393063414803-73.3635610474189j,-55.55236215542497-64.01908741164844j,260.31283347250167+42.78390784541645j,-106.50202277070119+26.580471036862047j,88.93201166018864+62.088002111125704j,-29.876148102883473-35.64715464628142j,32.29341364676728-236.6033231866233j,73.73843556163865+88.10215400063666j,-3.2004710198057236-38.37613728446419j,-38.56527241618112-37.13162892589568j,-33.17038615195587+117.47848425750357j,151.31357238228782-86.37289231861493j,-66.4011255689113-159.32692301814458j,-138.767402578204-68.84886331246211j
230.058548802980j,-138.1927535696106-181.43151839595305j,-68.69653838989937+214.28887201213917j,223.14631041587506-44.07953091500232j,-146.83293677939884-183.28856057940402j,56.9971520208761+244.56596671922736j,93.742195426017-265.531430816501j,-12.15587599879363-86.45056090459067j,-60.96098372715417-58.723099975503274j,236.81752778168936+76.9252176272955j,-106.58220598254057+7.857067362736949j,103.65930623786988+69.81853709482019j,-42.84746705473499-17.464851182792263j,31.758769473984866-219.1017660285906j,55.774375831712604+109.59519842621322j,-4.779920629479251-39.248071534887934j,-36.37327509924341-33.15795083542851j,-30.512107378672724+111.70937771288912j,137.93739406524767-84.90616989065265j,-59.413667480698514-154.36828751103172j,-127.94396684578095-58.57270656696025j
230.0582749943940j,-138.6852676021661-182.23622809797968j,-68.25013634955658+213.05692363019656j,223.27546732438856-47.49483768633259j,-154.11746972878365-183.6945617983864j,66.11892492645379+250.688294414602j,96.54483390762911-259.42686793420074j,-20.180222860158395-97.4860169270124j,-63.845637067495076-48.12162818030585j,212.89499721360716+108.52406724226478j,-108.43251080432931-10.284751255775738j,116.96385839282989+76.5191249936507j,-57.38753353485566-1.3997521598869j,33.760953718828745-197.2617924014394j,41.6623992333206+132.82187690762748j,-7.470101389985249-41.395545914951654j,-29.884864735653682-25.74700634316047j,-28.093467917302018+106.21465388378834j,126.39643700327628-84.92052409330724j,-48.894341170072416-149.5479108304789j,-113.88523348187071-49.9822673196515j
230.0579296218450j,-139.19022992441688-183.80728443177026j,-66.4589489318083+213.99732229637343j,222.24772337760373-47.8313145404601j,-162.36464763362878-181.56667802548156j,75.69966328599077+257.94516461090274j,96.88763410609272-250.84710164566965j,-28.789943990819744-103.71668569787093j,-61.03589491769975-32.54280262042597j,187.1762593662421+139.66402782531372j,-108.96574956245452-26.309276949084538j,127.48654332593023+78.84983576640761j,-69.08540865176397+15.514907742519682j,40.60954873025789-175.6517897904493j,29.116033994116805+158.51746172679884j,-12.14672868507414-44.64832254210832j,-18.681134225703197-19.805782341216823j,-24.242255905973586+98.53659067058248j,114.40176271902044-82.9968078541971j,-36.56219846541241-145.2820179358381j,-99.71229906860637-45.887026829506844j
230.0575347871650j,-139.8276329185852-183.71200185437817j,-67.0447367881387+215.03167729306276j,221.04352840184433-49.544766723788825j,-169.25909254654007-181.05786487101278j,86.58622662880316+262.5085258393141j,96.43793375220528-244.39543237175724j,-43.17263369488923-103.67124287120672j,-56.44371734991999-14.44079639178285j,163.9202982218537+168.43977386611647j,-107.48531955904247-41.56982707704579j,135.9291938010238+84.49766081656324j,-78.27754104165567+32.80468443542715j,49.34600089621725-152.87853671578188j,19.16608885967858+187.48752391264736j,-16.5738828055772-46.933524424837614j,-9.270372018092761-8.992902851326006j,-20.87009621493544+89.31481920926971j,102.13570777605716-79.9518511404188j,-21.468418677117963-145.01197198309467j,-87.42373764176277-43.939675959611755j
230.05711575650j,-139.12262158526593-185.14879043376774j,-67.50031153107267+215.1248280581653j,222.52396291506813-50.16339840517173j,-179.04923009920253-181.18933479104402j,95.7230301081053+268.2661986473196j,98.81194595017212-238.9827735046848j,-57.22047680476976-102.00792399073816j,-46.517381075624016+2.0585481031675847j,143.26315615533366+190.68547242492966j,-108.25267443300456-53.535290868044974j,139.40260047096095+87.23847548862219j,-81.54608038635888+50.663431740969756j,61.01407883493837-133.39932207526107j,11.139142718495217+216.75216052688708j,-21.513455790073316-50.46433051544963j,4.0587822202087045+2.591854255746248j,-17.00583417291245+82.1307619660522j,94.66578502532316-73.73776946718145j,-7.852757322817753-148.3660946878694j,-70.70959216945067-41.96949006499575j
230.0566993436970j,-139.89156938001946-184.02111617888033j,-68.64381050044457+215.07088446552194j,223.33720794639834-53.06503113350124j,-185.42797189305918-179.24891750700127j,105.2505804057844+271.3500433842395j,100.38219154652222-232.01655358890548j,-70.86672063171312-96.01180807203133j,-35.58970128732874+16.563625277326643j,123.01911330246357+211.30164185274612j,-109.71676426754087-65.28527315626772j,143.65647578383022+88.80763507025222j,-81.37742421578025+67.85107793376321j,74.68129365016011-114.02451940905277j,2.9653231363727692+248.5246693437332j,-25.04118665684155-53.18365796223274j,16.559754905622675+10.805069191264975j,-12.760674795173589+73.7424027439989j,87.46315255369325-66.50764144768533j,9.5386701753958-149.56955295850702j,-59.454905349540994-42.240272354847086j
230.0563121948180j,-139.75095470710153-183.16890505379405j,-68.03436414681468+215.09704897145218j,222.32517279196298-54.27255941122897j,-192.45821180554822-176.85304693762455j,110.65195104038034+273.47275402349436j,101.71823951207566-227.70435057953893j,-87.26321378148094-89.11417081920031j,-18.925318347480072+28.223751409157586j,103.61409494395183+225.7755868158161j,-113.59174019477098-75.974661822737j,145.60013571192997+86.88553484982137j,-75.19327248253802+84.46320938363475j,92.72036141604038-95.3508675028067j,-4.412008113359515+277.1115539339289j,-31.90428875975151-57.03110122709476j,27.37433677185946+19.776704855831696j,-12.362549548151058+67.81394524395594j,82.34324370131677-54.70342893410182j,26.655213343409436-150.27516274589817j,-46.63069099888611-44.66307104628508j
230.0559790834160j,-138.63644193417878-182.2779255389657j,-67.99856762826698+216.87298212246785j,219.63517794668041-56.90940059911639j,-199.36081704687575-174.00667261284718j,117.04995886024952+276.30184822175374j,102.28523754706023-218.62914409758895j,-102.7543501993095-78.71342123690152j,-2.315621885598783+36.47694870105701j,82.99299649731358+234.90016541491582j,-116.83805172034565-86.53262186305841j,146.33282783873233+81.70050749838883j,-62.859145839268976+101.88820190722146j,109.59133556259921-78.46697455502863j,-9.839172681343438+303.01643337836936j,-36.17819578628597-56.663689187171606j,34.28471316900218+29.207327935526276j,-11.464129310026031+60.549194039556724j,76.92793128323369-41.23719658208975j,39.96204883830384-153.9791140089258j,-34.582912110222004-48.51562958377572j
230.0557213256150j,-138.68818114600785-183.5220120049317j,-68.9470336293295+217.14961902796614j,219.8514748277312-57.61717708730494j,-203.77064942169568-171.70711057213137j,126.31448863266945+278.70908399620123j,103.3962282141227-213.26781228110593j,-111.85321618336928-68.6022975868926j,16.467840708863683+39.576834888841546j,65.45558350361645+236.89557822689375j,-120.90673800641649-95.62624709105486j,144.56891795940174+75.40141534370996j,-44.08417389330873+118.89848075125673j,128.46764613360574-61.769565751426974j,-11.078492056752431+325.2771091834753j,-43.57648841992515-57.699774874862165j,41.83796567098507+39.191652876325705j,-11.056428605456492+56.17900676807682j,72.1226619559284-25.276054056988457j,51.21317665705808-158.34778968288663j,-23.60723198680826-53.14930224499838j
230.0555554163960j,-137.11806320785132-184.97711032909896j,-69.18046039771448+217.64569330137397j,222.15099132996937-59.00237446779616j,-207.7236046974138-166.8983394288405j,130.95150291267524+279.0240873360101j,103.05579226128523-207.01420425502386j,-117.66405682980756-56.79735867978731j,36.53798188805822+37.821602494843304j,48.325676943647565+234.64133380572926j,-121.82021156899273-102.33701277973753j,142.1210694116248+69.5365564619777j,-23.076588324144197+134.78930222621636j,144.15416254088268-46.926306466038604j,-12.617216671348594+342.4803034521441j,-48.75844309380791-58.763174191001674j,46.83164327413952+46.776403386375236j,-12.49819450099406+50.007992197193445j,67.9539496706963-9.560292672266858j,62.19652055931088-162.7216898502483j,-17.4091134732028-61.32574173407248j
230.055491974030j,-137.13493666728138-185.60191098246037j,-69.71079492106699+219.8039153556237j,224.69799363750155-62.31728038229589j,-212.6531633295832-166.25366654492393j,137.73140812458942+279.8753388941358j,104.54447633155965-200.75077814669305j,-120.09426953189183-41.76791083269277j,55.75943177258092+33.31654333160985j,31.26502513287028+229.66075603273248j,-121.31485454867835-108.13469748358818j,135.78550087872958+63.22525540779618j,-1.6322886487094368+150.89029265757182j,160.96952904932095-35.20796933919608j,-12.03195712393256+356.59014757173185j,-55.88163232122857-61.26349956501504j,51.172070081120324+53.34390406591422j,-13.33849226439332+43.16776767116038j,65.30741726291612+5.808526444703705j,71.25323452390727-166.81178707579699j,-9.526488134549018-68.93480363209324j
230.0555350605450j,-135.20707660854924-187.8837248462999j,-67.5664548203479+220.17253011716434j,224.23879277709023-63.4294569352614j,-217.45650550525895-162.7667689430274j,142.00292251696936+281.2455542624185j,105.59603891445381-194.76636110265565j,-118.07339572670782-28.530494679227694j,72.99829296438395+27.146962917116774j,16.102248129299902+219.97707791390667j,-119.84371588950665-109.23910081545709j,127.89176818470355+59.49738574270365j,20.485879275616156+162.7566093994016j,176.4937134406689-27.038068089846604j,-13.75910747101196+367.6686969109471j,-61.76531192161424-63.80907676089531j,53.778766380616176+56.566712063295306j,-14.60450093972371+34.30699312548875j,61.916369916734524+22.06518419414561j,81.49442691271861-172.6515468128258j,-3.860296002410667-76.68633656167518j
